Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
6.6,-2.3,53,93700,186,1415,251,267,394,133,57283,41417,15867,2764,0,0,10,10,1.6,61,9,0,170,0.067,0,88,0.17,0,1
9,-1.4,48,93700,398,1415,261,386,433,192,68308,45500,22808,4301,45,1,10,10,1.2,30,9,0,170,0.067,0,88,0.17,0,1
10,1.1,54,93700,562,1415,271,474,692,119,86839,72625,14214,2861,270,1,10,10,0.8,0,9,0,170,0.067,0,88,0.17,0,1
11.7,1.8,51,93700,665,1415,279,482,667,131,85536,70000,15536,3179,225,2,10,10,1.2,30,9,0,170,0.067,0,88,0.17,0,1
12.9,2.4,49,93600,701,1415,285,437,533,175,76825,56000,20825,4093,270,1,10,10,0.2,0,9,0,170,0.067,0,88,0.17,0,1
13.3,1.8,46,93600,667,1415,285,340,536,122,70836,56292,14544,2648,248,2,10,10,0,0,9,0,170,0.067,0,88,0.17,0,1
14,2.7,47,93600,565,1415,290,204,425,86,54872,44625,10247,1738,225,1,10,10,0,0,9,0,170,0.067,0,88,0.17,0,1
13.3,2.7,49,93700,403,1415,287,55,89,44,14622,9333,5289,894,90,1,10,10,0,0,9,0,170,0.067,0,88,0.17,0,1
12.9,3.6,53,93700,192,1415,287,0,0,0,0,0,0,0,360,1,10,10,0.8,91,9,0,170,0.067,0,88,0.17,0,1
11.1,-1.9,40,93700,12,460,268,0,0,0,0,0,0,0,338,4,10,10,4.8,213,9,0,170,0.067,0,88,0.17,0,1
10,-1.4,45,93700,0,0,265,0,0,0,0,0,0,0,338,2,10,10,8,213,9,0,170,0.067,0,88,0.17,0,1
9.4,-1.4,47,93800,0,0,263,0,0,0,0,0,0,0,315,4,10,10,11.2,213,9,0,170,0.067,0,88,0.17,0,1
9,-4.1,40,93800,0,0,256,0,0,0,0,0,0,0,315,4,10,10,11.2,244,9,0,170,0.067,0,88,0.17,0,1
8.1,-5,39,93800,0,0,251,0,0,0,0,0,0,0,338,4,10,10,11.2,244,9,0,170,0.067,0,88,0.17,0,1
7.1,-4.5,43,93800,0,0,248,0,0,0,0,0,0,0,338,4,10,10,11.2,244,9,0,160,0.067,0,88,0.17,0,1
6.7,-7.2,36,93700,0,0,241,0,0,0,0,0,0,0,338,4,10,10,11.2,244,9,0,160,0.067,0,88,0.17,0,1
6.1,-7.2,38,93800,0,0,239,0,0,0,0,0,0,0,338,3,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
5.4,-7.2,40,93700,0,0,237,0,0,0,0,0,0,0,360,3,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
5.1,-7.8,39,93700,0,0,235,0,0,0,0,0,0,0,360,3,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
4.9,-8.4,37,93700,0,0,233,0,0,0,0,0,0,0,338,4,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
5.1,-9.8,33,93700,0,0,231,0,0,0,0,0,0,0,338,4,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
5,-10.5,32,93700,0,0,229,0,0,0,0,0,0,0,338,4,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
5.3,-11.3,29,93700,0,0,229,8,0,8,992,0,992,180,338,4,10,10,11.2,244,9,0,160,0.066,0,88,0.17,0,1
5.3,-11.3,29,93700,10,436,229,102,125,78,22381,13125,9256,1545,338,4,10,10,11.2,122,9,0,160,0.066,0,88,0.17,0,1
5.8,-12.1,26,93700,186,1415,229,265,381,136,56156,39958,16197,2823,338,4,10,10,24,213,9,0,160,0.066,0,88,0.17,0,1
6.2,-12.9,24,93800,399,1415,228,354,342,200,59675,35875,23800,4493,338,4,10,10,32,213,9,0,160,0.066,0,88,0.17,0,1
7.1,-13.8,21,93800,563,1415,229,325,125,261,44197,13125,31072,6265,338,4,10,10,32,213,9,0,160,0.066,0,88,0.17,0,1
8.5,-13.8,19,93700,668,1415,234,340,133,269,46064,14000,32064,6577,360,4,10,10,16,244,9,0,160,0.066,0,88,0.17,0,1
8.6,-14.8,17,93700,704,1415,232,424,431,211,70331,45208,25122,4950,338,4,10,10,24,244,9,0,160,0.066,0,88,0.17,0,1
8.7,-14.8,17,93700,671,1415,233,404,736,103,89522,77292,12231,2231,360,4,10,10,16,274,9,0,160,0.066,0,88,0.17,0,1
8.2,-12.9,21,93600,569,1415,235,246,669,58,77233,70292,6942,1179,338,3,10,10,16,274,9,0,160,0.066,0,88,0.17,0,1
7.8,-11.3,25,93700,407,1415,237,83,392,36,45422,41125,4297,726,360,3,10,10,16,274,9,0,150,0.066,0,88,0.17,0,1
6.9,-11.3,26,93700,196,1415,234,0,0,0,0,0,0,0,360,2,10,10,11.2,274,9,0,150,0.066,0,88,0.17,0,1
6,-12.1,26,93700,13,483,229,0,0,0,0,0,0,0,360,3,10,10,8,152,9,0,150,0.066,0,88,0.17,0,1
5.6,-12.1,27,93700,0,0,228,0,0,0,0,0,0,0,360,3,10,10,11.2,152,9,0,150,0.066,0,88,0.17,0,1
5.2,-11.3,29,93800,0,0,228,0,0,0,0,0,0,0,23,3,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
4.8,-11.3,30,93700,0,0,227,0,0,0,0,0,0,0,360,2,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
4.7,-10.5,32,93700,0,0,228,0,0,0,0,0,0,0,45,2,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
4.2,-10.5,33,93700,0,0,227,0,0,0,0,0,0,0,23,1,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
4.2,-9.8,35,93700,0,0,228,0,0,0,0,0,0,0,23,1,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
3.7,-9.1,39,93700,0,0,228,0,0,0,0,0,0,0,360,1,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
3.2,-8.4,42,93700,0,0,227,0,0,0,0,0,0,0,293,1,10,10,11.2,122,9,0,150,0.066,0,88,0.17,0,1
2.4,-7.8,47,93700,0,0,226,0,0,0,0,0,0,0,248,1,10,10,11.2,152,9,0,150,0.066,0,88,0.17,0,1
2.6,-7.2,48,93700,0,0,228,0,0,0,0,0,0,0,225,2,10,10,9.6,488,9,0,150,0.066,0,88,0.17,0,1
2.3,-7.2,50,93700,0,0,227,0,0,0,0,0,0,0,248,1,10,10,9.6,488,9,0,139,0.066,0,88,0.17,0,1
3.1,-7.8,45,93700,0,0,228,0,0,0,0,0,0,0,360,1,10,10,11.2,305,9,0,139,0.066,0,88,0.17,0,1
1.6,-7.2,52,93700,0,0,224,17,0,17,1983,0,1983,360,360,1,10,10,11.2,305,9,0,139,0.066,0,88,0.17,0,1
1.6,-7.8,50,93800,10,436,223,110,200,72,29594,21000,8594,1435,23,1,10,10,12.8,305,9,0,139,0.066,0,88,0.17,0,1
2.8,-8.4,43,93800,187,1415,226,319,636,103,79022,66792,12231,2132,360,1,10,10,12.8,305,9,0,139,0.066,0,88,0.17,0,1
5.3,-7.8,38,93900,400,1415,236,451,853,67,97475,89542,7933,1499,293,1,10,10,11.2,274,9,0,139,0.066,0,88,0.17,0,1
6.8,-7.8,34,93900,565,1415,241,530,886,72,101636,93042,8594,1736,315,1,10,10,6.4,274,9,0,139,0.066,0,88,0.17,0,1
8.9,-7.8,30,93800,670,1415,248,544,772,133,96950,81083,15867,3263,360,2,10,10,8,213,9,0,139,0.066,0,88,0.17,0,1
8.7,-7.8,30,93800,707,1415,247,419,414,214,68911,43458,25453,5028,338,4,10,10,9.6,183,9,0,139,0.066,0,88,0.17,0,1
8.2,-10.5,25,93700,674,1415,240,408,742,103,90106,77875,12231,2236,315,5,10,10,6.4,152,9,0,139,0.066,0,88,0.17,0,1
7.4,-11.3,25,93700,573,1415,236,256,589,89,72411,61833,10578,1798,338,5,10,10,8,152,9,0,139,0.066,0,88,0.17,0,1
7,-12.1,24,93700,411,1415,233,67,139,50,20533,14583,5950,1004,338,5,10,10,9.6,152,9,0,129,0.066,0,88,0.17,0,1
6,-12.9,24,93800,200,1415,228,0,0,0,0,0,0,0,338,4,10,10,3.2,61,9,0,129,0.066,0,88,0.17,0,1
5.4,-12.9,25,93900,15,507,226,0,0,0,0,0,0,0,360,4,10,10,2,30,9,0,129,0.066,0,88,0.17,0,1
4.8,-12.9,26,93900,0,0,224,0,0,0,0,0,0,0,360,2,10,10,2.4,30,9,0,129,0.066,0,88,0.17,0,1
4.2,-11.3,32,93900,0,0,225,0,0,0,0,0,0,0,360,4,10,10,3.2,61,9,0,129,0.066,0,88,0.17,0,1
3.7,-11.3,33,94000,0,0,224,0,0,0,0,0,0,0,360,3,10,10,4.8,91,9,0,129,0.066,0,88,0.17,0,1
4,-12.9,28,94000,0,0,221,0,0,0,0,0,0,0,338,4,10,10,0.2,0,9,0,129,0.066,0,88,0.17,0,1
3.9,-12.9,28,94000,0,0,221,0,0,0,0,0,0,0,360,1,10,10,0,0,9,0,129,0.066,0,88,0.17,0,1
3.5,-13.8,27,94100,0,0,218,0,0,0,0,0,0,0,338,3,10,10,0,0,9,0,129,0.066,0,88,0.17,0,1
3.3,-12.9,29,94100,0,0,219,0,0,0,0,0,0,0,338,2,10,10,0,0,9,0,129,0.066,0,88,0.17,0,1
3.3,-12.9,29,94100,0,0,219,0,0,0,0,0,0,0,338,3,10,10,0,0,9,0,120,0.066,0,88,0.17,0,1
2.9,-12.1,32,94100,0,0,219,0,0,0,0,0,0,0,338,3,10,10,0,0,9,0,120,0.066,0,88,0.17,0,1
2,-12.1,35,94100,0,0,217,0,0,0,0,0,0,0,338,2,10,10,0,0,9,0,120,0.066,0,88,0.17,0,1
2.1,-12.1,34,94100,0,0,217,0,0,0,0,0,0,0,338,2,10,10,0,0,9,0,120,0.066,0,88,0.17,0,1
2.1,-12.1,34,94100,0,0,217,0,0,0,0,0,0,0,338,2,10,10,0,0,9,0,120,0.066,0,88,0.17,0,1
1.7,-11.3,38,94100,0,0,217,19,0,19,2314,0,2314,420,315,1,10,10,0,0,9,0,120,0.066,0,88,0.17,0,1
2.5,-12.9,31,94100,11,436,217,116,214,75,31383,22458,8925,1490,338,2,10,10,1.6,244,9,0,120,0.066,0,88,0.17,0,1
3.6,-12.9,29,94100,188,1415,220,319,633,103,78731,66500,12231,2134,338,1,10,10,6.4,244,9,0,129,0.066,0,88,0.17,0,1
5.4,-13.8,24,94200,402,1415,224,448,825,75,95550,86625,8925,1689,338,2,10,10,11.2,244,9,0,129,0.066,0,88,0.17,0,1
5.7,-12.9,25,94100,567,1415,227,494,664,150,87558,69708,17850,3613,45,1,10,10,19.2,366,9,0,139,0.066,0,88,0.17,0,1
7.6,-7.8,33,94100,673,1415,243,532,831,89,97786,87208,10578,2181,248,1,10,10,32,7620,9,0,139,0.066,0,88,0.17,0,1
7.5,-7.8,33,93900,710,1415,243,488,817,81,95336,85750,9586,1899,180,3,10,9,32,7620,9,0,150,0.066,0,88,0.17,0,1
8.5,-5,38,93800,677,1415,252,384,725,83,86042,76125,9917,1817,135,1,10,10,32,7620,9,0,150,0.066,0,88,0.17,0,1
8.4,-7.2,32,93800,577,1415,247,256,681,61,78731,71458,7272,1237,180,3,10,10,32,7620,9,0,150,0.066,0,88,0.17,0,1
8.3,-7.2,33,93700,415,1415,247,93,325,53,40406,34125,6281,1059,225,3,10,10,32,2286,9,0,160,0.066,0,88,0.17,0,1
8,-6.6,35,93800,204,1415,247,3,0,3,331,0,331,67,225,3,10,10,32,1219,9,0,160,0.066,0,88,0.17,0,1
7.9,-6.1,37,93800,16,530,248,0,0,0,0,0,0,0,225,3,10,10,19.2,1219,9,0,170,0.066,0,88,0.17,0,1
7.7,-5.5,39,93700,0,0,248,0,0,0,0,0,0,0,225,3,10,10,19.2,2591,9,0,170,0.066,0,88,0.17,0,1
7.2,-6.1,38,93700,0,0,245,0,0,0,0,0,0,0,225,3,10,10,19.2,427,9,0,170,0.066,0,88,0.17,0,1
6.7,-8.4,33,93800,0,0,239,0,0,0,0,0,0,0,225,3,10,10,19.2,427,9,0,179,0.066,0,88,0.17,0,1
5.5,-7.2,40,93800,0,0,237,0,0,0,0,0,0,0,225,1,10,10,9.6,427,9,0,179,0.066,0,88,0.17,1,1
4.9,-7.2,41,93700,0,0,235,0,0,0,0,0,0,0,225,3,10,10,6.4,457,9,0,189,0.066,0,88,0.17,4,1
5.7,-7.2,39,93600,0,0,238,0,0,0,0,0,0,0,225,4,10,10,6.4,244,9,0,189,0.066,0,88,0.17,0,1
5.5,-7.2,40,93400,0,0,237,0,0,0,0,0,0,0,225,3,10,10,6.4,213,9,0,200,0.066,0,88,0.17,1,1
5.1,-6.6,42,93300,0,0,237,0,0,0,0,0,0,0,225,3,10,10,9.6,213,9,0,200,0.066,0,88,0.17,0,1
5,-6.1,45,93400,0,0,238,0,0,0,0,0,0,0,225,3,10,10,9.6,213,9,0,200,0.066,0,88,0.17,1,1
4.2,-6.1,47,93400,0,0,235,0,0,0,0,0,0,0,248,3,10,10,9.6,213,9,0,209,0.066,0,88,0.17,1,1
3.1,-5.5,53,93300,0,0,232,0,0,0,0,0,0,0,225,2,10,10,9.6,213,9,0,209,0.066,0,88,0.17,2,1
3.6,-7.2,45,93400,0,0,231,0,0,0,0,0,0,0,225,2,10,10,11.2,213,9,0,220,0.066,0,88,0.17,1,1
3.2,-8.4,42,93400,0,0,227,19,0,19,2314,0,2314,420,225,1,10,10,11.2,213,9,0,220,0.066,0,88,0.17,0,1
3.7,-8.4,41,93400,11,436,229,115,194,78,29672,20417,9256,1545,270,1,10,10,9.6,213,9,0,220,0.066,0,88,0.17,0,1
5.8,-9.1,33,93400,189,1414,235,321,631,106,78769,66208,12561,2193,270,1,10,10,9.6,244,9,0,220,0.066,0,88,0.17,0,1
6.8,-10.5,28,93300,403,1414,235,443,817,72,94344,85750,8594,1629,360,1,10,10,9.6,244,9,0,209,0.066,0,88,0.17,1,1
8.6,-9.8,26,93300,569,1414,243,518,842,81,97961,88375,9586,1945,248,1,10,10,6.4,213,9,0,209,0.066,0,88,0.17,0,1
9.4,-11.3,22,93000,675,1414,242,526,669,167,90125,70292,19833,4101,270,1,10,10,8,122,9,0,209,0.066,0,88,0.17,0,1
10,-10.5,22,92900,713,1414,246,318,158,239,45053,16625,28428,5646,360,2,10,10,8,122,9,0,200,0.066,0,88,0.17,0,1
9.6,-10.5,23,92800,681,1414,245,230,86,194,32181,9042,23139,4249,23,3,10,10,16,244,9,0,200,0.066,0,88,0.17,1,1
9.5,-9.1,26,92700,581,1414,247,192,261,117,41300,27417,13883,2365,360,3,10,10,24,213,9,0,200,0.066,0,88,0.17,1,1
8.6,-7.8,31,92700,419,1414,247,101,272,67,36517,28583,7933,1336,338,4,10,10,32,244,9,0,200,0.066,0,88,0.17,3,1
7.8,-9.1,29,92600,208,1414,241,3,0,3,331,0,331,67,360,3,10,10,32,122,9,0,189,0.066,0,88,0.17,2,1
7.2,-9.1,30,92500,17,554,239,0,0,0,0,0,0,0,360,3,10,10,32,122,9,0,189,0.066,0,88,0.17,2,1
6.6,-6.1,40,92500,0,0,243,0,0,0,0,0,0,0,23,2,10,10,19.2,152,9,0,189,0.066,0,88,0.17,2,1
5.2,-5,48,92500,0,0,241,0,0,0,0,0,0,0,90,2,10,10,8,152,9,0,179,0.066,0,88,0.17,3,1
5,-6.1,45,92400,0,0,238,0,0,0,0,0,0,0,90,1,10,10,9.6,152,9,0,179,0.066,0,88,0.17,1,1
3.9,-5,52,92400,0,0,236,0,0,0,0,0,0,0,270,1,10,10,11.2,152,9,0,179,0.066,0,88,0.17,3,1
5,-4,52,92400,0,0,242,0,0,0,0,0,0,0,113,1,10,10,3.2,61,9,0,179,0.066,0,88,0.17,3,1
5.2,-3.6,53,92300,0,0,243,0,0,0,0,0,0,0,68,1,10,10,3.2,61,9,0,170,0.066,0,88,0.17,2,1
3.2,-3.6,61,92200,0,0,237,0,0,0,0,0,0,0,135,1,10,10,4.8,91,9,0,170,0.066,0,88,0.17,4,1
2.8,-3.6,63,92200,0,0,235,0,0,0,0,0,0,0,293,1,10,10,6.4,122,9,0,170,0.066,0,88,0.17,0,1
2.6,-3.6,64,92100,0,0,235,0,0,0,0,0,0,0,315,1,10,10,6.4,122,9,0,160,0.066,0,88,0.17,1,1
2,-4,64,92100,0,0,232,0,0,0,0,0,0,0,225,1,10,10,1.2,91,9,0,160,0.066,0,88,0.17,0,1
2.4,-5,58,92000,0,0,231,0,0,0,0,0,0,0,270,1,10,10,3.2,61,9,0,160,0.066,0,88,0.17,0,1
0.7,-4.5,68,92000,0,0,226,0,0,0,0,0,0,0,293,1,10,10,1.6,61,9,0,160,0.066,0,88,0.17,0,1
1.1,-4.5,66,92000,0,0,228,19,0,19,2314,0,2314,420,270,1,10,10,1.2,30,9,0,150,0.066,0,88,0.17,0,1
2.3,-6.1,54,92000,11,436,229,118,208,78,31131,21875,9256,1545,248,1,10,10,1.2,0,9,0,150,0.066,0,88,0.17,0,1
4.7,-7.8,40,92000,190,1414,233,319,639,100,78983,67083,11900,2079,225,1,10,10,3.2,91,9,0,150,0.066,0,88,0.17,0,1
6.5,-7.8,35,92100,405,1414,240,439,786,81,92128,82542,9586,1819,293,1,10,10,6.4,91,9,0,139,0.066,0,88,0.17,1,1
6.8,-6.6,38,92100,572,1414,243,492,714,119,89172,74958,14214,2891,338,3,10,10,6.4,122,9,0,139,0.066,0,88,0.17,1,1
7.8,-8.4,31,92100,678,1414,243,526,661,169,89581,69417,20164,4181,338,6,10,10,8,183,9,0,129,0.066,0,88,0.17,1,1
7.4,-7.2,35,92100,717,1414,244,569,717,208,100042,75250,24792,4938,338,4,10,10,9.6,122,9,0,129,0.066,0,88,0.17,0,1
6.8,-9.8,30,92100,685,1414,237,299,242,197,48844,25375,23469,4319,338,5,10,10,4.8,61,9,0,129,0.066,0,88,0.17,0,1
6.6,-9.8,30,92000,585,1414,236,285,614,106,77019,64458,12561,2142,360,6,10,10,4.8,61,9,0,120,0.066,0,88,0.17,0,1
5.9,-13.8,23,92100,423,1414,226,100,467,39,53628,49000,4628,779,338,6,10,10,4.8,61,9,0,120,0.066,0,88,0.17,0,1
5.2,-14.8,22,92200,212,1414,221,3,0,3,331,0,331,66,338,6,10,10,4.8,61,9,0,120,0.066,0,88,0.17,0,1
4.7,-14.8,23,92200,19,578,220,0,0,0,0,0,0,0,338,4,10,10,6.4,122,9,0,110,0.066,0,88,0.17,0,1
3.9,-14.8,24,92300,0,0,217,0,0,0,0,0,0,0,315,3,10,10,1.2,30,9,0,110,0.066,0,88,0.17,0,1
3.9,-15.9,22,92400,0,0,215,0,0,0,0,0,0,0,338,2,10,10,6.4,152,9,0,110,0.066,0,88,0.17,0,1
3.6,-14.8,25,92400,0,0,216,0,0,0,0,0,0,0,315,3,10,10,9.6,244,9,0,100,0.066,0,88,0.17,1,1
3.9,-15.9,22,92400,0,0,215,0,0,0,0,0,0,0,315,4,10,10,6.4,183,9,0,100,0.066,0,88,0.17,0,1
4,-14.8,24,92400,0,0,218,0,0,0,0,0,0,0,315,3,10,10,9.6,274,9,0,89,0.066,0,88,0.17,0,1
4.2,-14.8,24,92400,0,0,218,0,0,0,0,0,0,0,338,3,10,10,9.6,244,9,0,89,0.066,0,88,0.17,0,1
3.3,-14.8,25,92400,0,0,215,0,0,0,0,0,0,0,338,2,10,10,11.2,244,9,0,89,0.066,0,88,0.17,1,1
2.7,-13.8,28,92400,0,0,215,0,0,0,0,0,0,0,270,3,10,10,11.2,244,9,0,80,0.066,0,88,0.17,0,1
2.7,-14.8,26,92500,0,0,214,0,0,0,0,0,0,0,270,3,10,10,8,152,9,0,80,0.066,0,88,0.17,0,1
2.7,-14.8,26,92500,0,0,214,0,0,0,0,0,0,0,248,1,10,10,8,152,9,0,80,0.066,0,88,0.17,0,1
2,-12.9,32,92600,0,0,215,0,0,0,0,0,0,0,248,2,10,10,8,152,9,0,69,0.066,0,88,0.17,0,1
1.1,-12.9,34,92600,0,0,212,0,0,0,0,0,0,0,248,2,10,10,9.6,152,9,0,69,0.066,0,88,0.17,0,1
2.1,-13.8,30,92700,0,0,214,20,39,19,6397,4083,2314,420,248,3,10,10,6.4,91,9,0,69,0.066,0,88,0.17,0,1
4.8,-14.8,23,92800,11,436,220,131,292,75,39550,30625,8925,1490,270,3,10,10,8,122,9,0,69,0.066,0,88,0.17,0,1
5.6,-14.8,21,92900,192,1414,223,339,725,89,86703,76125,10578,1849,248,2,10,10,8,305,9,0,69,0.066,0,88,0.17,0,1
7.5,-15.9,17,93000,407,1414,227,471,883,67,100683,92750,7933,1508,270,2,10,10,3.2,91,9,0,69,0.066,0,88,0.17,0,1
8.5,-15.9,16,93000,574,1414,230,549,908,72,103969,95375,8594,1752,270,2,10,10,2.4,61,9,0,69,0.066,0,88,0.17,0,1
10.1,-14.8,16,93000,681,1414,237,567,908,75,104300,95375,8925,1856,248,3,10,10,1.6,61,9,0,69,0.066,0,88,0.17,0,1
11.2,-12.9,17,92900,720,1414,245,524,892,72,102219,93625,8594,1717,293,2,10,10,3.2,183,9,0,69,0.066,0,88,0.17,0,1
10.6,-13.8,17,92900,689,1414,241,419,847,61,96231,88958,7272,1342,315,3,10,10,8,366,9,0,69,0.066,0,88,0.17,0,1
10.8,-13.8,16,93000,589,1414,242,270,603,92,74200,63292,10908,1862,338,3,10,10,11.2,427,9,0,69,0.066,0,88,0.17,0,1
10.4,-12.1,19,93000,428,1414,244,73,131,56,20319,13708,6611,1112,315,3,10,10,16,427,9,0,69,0.066,0,88,0.17,0,1
9.4,-9.1,26,93100,217,1414,247,3,0,3,331,0,331,66,315,3,10,10,19.2,488,9,0,69,0.066,0,88,0.17,0,1
8,-9.1,29,93100,21,601,242,0,0,0,0,0,0,0,270,3,10,10,19.2,518,9,0,69,0.066,0,88,0.17,0,1
7.6,-8.4,31,93100,0,0,242,0,0,0,0,0,0,0,293,3,10,10,19.2,518,9,0,69,0.066,0,88,0.17,0,1
7.1,-7.8,34,93000,0,0,242,0,0,0,0,0,0,0,315,3,10,10,19.2,518,9,0,69,0.066,0,88,0.17,0,1
6.8,-7.8,34,93100,0,0,241,0,0,0,0,0,0,0,338,3,10,10,19.2,518,9,0,69,0.066,0,88,0.17,0,1
6.5,-7.2,37,93000,0,0,241,0,0,0,0,0,0,0,338,3,10,10,19.2,396,9,0,69,0.066,0,88,0.17,0,1
6.4,-8.4,34,93000,0,0,238,0,0,0,0,0,0,0,338,3,4,4,19.2,77777,9,0,69,0.066,0,88,0.17,0,1
6.3,-8.4,34,92900,0,0,238,0,0,0,0,0,0,0,338,3,9,9,19.2,305,9,0,69,0.066,0,88,0.17,0,1
5.8,-7.8,37,92900,0,0,237,0,0,0,0,0,0,0,360,2,2,2,19.2,77777,9,0,69,0.066,0,88,0.17,0,1
5.6,-7.2,39,92900,0,0,238,0,0,0,0,0,0,0,360,2,0,0,19.2,77777,9,0,69,0.066,0,88,0.17,0,1
4.7,-7.2,42,92900,0,0,235,0,0,0,0,0,0,0,360,3,10,10,19.2,914,9,0,69,0.066,0,88,0.17,0,1
4.3,-7.2,43,92900,0,0,233,0,0,0,0,0,0,0,360,2,8,4,19.2,77777,9,0,80,0.066,0,88,0.17,0,1
3.8,-7.2,45,92900,0,0,232,0,0,0,0,0,0,0,360,1,10,5,19.2,77777,9,0,80,0.066,0,88,0.17,0,1
3.5,-7.2,45,92900,0,0,231,0,0,0,0,0,0,0,360,2,10,10,19.2,2743,9,0,80,0.066,0,88,0.17,0,1
3.2,-6.1,51,93000,0,0,232,19,0,19,2314,0,2314,419,338,1,10,10,19.2,3048,9,0,80,0.066,0,88,0.17,0,1
3.5,-6.6,48,93000,12,460,232,131,286,75,38967,30042,8925,1490,360,1,6,6,32,7620,9,0,80,0.066,0,88,0.17,0,1
5.2,-5.5,46,93100,193,1414,240,299,536,114,69844,56292,13553,2371,23,2,7,2,48,77777,9,0,80,0.066,0,88,0.17,0,1
6,-6.1,42,93100,409,1414,241,378,394,197,64886,41417,23469,4470,23,3,6,3,48,77777,9,0,80,0.066,0,88,0.17,0,1
7.9,-6.1,37,93100,577,1414,248,492,622,164,84836,65333,19503,3986,23,1,2,1,48,77777,9,0,80,0.066,0,88,0.17,0,1
8.8,-6.1,34,93100,684,1414,251,542,731,144,93897,76708,17189,3587,23,2,3,1,48,77777,9,0,80,0.066,0,88,0.17,0,1
9.7,-6.1,32,93000,724,1414,254,461,544,183,78983,57167,21817,4373,90,2,2,1,48,77777,9,0,89,0.066,0,88,0.17,0,1
10.4,-6.1,31,93000,693,1414,257,323,303,194,54931,31792,23139,4279,23,3,4,1,48,77777,9,0,89,0.066,0,88,0.17,0,1
10.2,-6.1,31,93000,593,1414,256,126,14,122,16003,1458,14544,2486,23,3,6,2,48,77777,9,0,89,0.066,0,88,0.17,0,1
10,-6.1,32,93000,432,1414,255,52,14,50,7408,1458,5950,1000,68,3,8,3,32,77777,9,0,89,0.066,0,88,0.17,0,1
9.4,-6.1,33,93000,221,1414,253,0,0,0,0,0,0,0,90,3,9,7,32,4267,9,0,89,0.066,0,88,0.17,0,1
9.2,-6.1,33,93100,22,625,253,0,0,0,0,0,0,0,90,3,8,5,32,7620,9,0,89,0.066,0,88,0.17,0,1
8.7,-2.3,46,93100,0,0,259,0,0,0,0,0,0,0,90,4,7,2,19.2,77777,9,0,89,0.066,0,88,0.17,0,1
8.8,-2.7,44,93100,0,0,258,0,0,0,0,0,0,0,90,3,6,3,19.2,77777,9,0,89,0.066,0,88,0.17,0,1
8.7,-1.8,48,93200,0,0,260,0,0,0,0,0,0,0,90,3,6,2,19.2,77777,9,0,100,0.066,0,88,0.17,0,1
8.6,-1.8,48,93200,0,0,259,0,0,0,0,0,0,0,68,2,3,1,19.2,77777,9,0,100,0.066,0,88,0.17,0,1
7.5,-2.3,50,93200,0,0,254,0,0,0,0,0,0,0,45,3,9,5,19.2,7620,9,0,100,0.066,0,88,0.17,0,1
7,-2.3,52,93100,0,0,252,0,0,0,0,0,0,0,23,3,8,4,19.2,77777,9,0,100,0.066,0,88,0.17,0,1
6.6,-1.8,55,93100,0,0,252,0,0,0,0,0,0,0,360,3,4,4,19.2,77777,9,0,100,0.066,0,88,0.17,0,1
6,-0.7,62,93100,0,0,252,0,0,0,0,0,0,0,23,3,7,2,19.2,77777,9,0,100,0.066,0,88,0.17,0,1
5.2,-0.7,66,93100,0,0,249,0,0,0,0,0,0,0,338,3,3,0,19.2,77777,9,0,100,0.066,0,88,0.17,0,1
3.7,-0.3,75,93100,0,0,245,0,0,0,0,0,0,0,338,2,7,0,19.2,77777,9,0,110,0.066,0,88,0.17,0,1
3.6,0.1,78,93100,0,0,245,0,0,0,0,0,0,0,338,3,3,0,19.2,77777,9,0,110,0.066,0,88,0.17,0,1
3.4,0.1,79,93100,0,0,244,0,0,0,0,0,0,0,338,2,2,0,19.2,77777,9,0,110,0.066,0,88,0.17,0,1
