4.300,11.863,11.243,12.822,10.481,12.189,12.681,2.150,2.150,10.372,12.974,12.974,-8.915,12.851,-3.034,-7.611,-1080.304,-901.431,-178.873,0.000,0.000,0.000
4.500,11.146,10.775,12.425,9.855,11.648,12.144,2.328,2.328,9.654,11.863,11.863,-11.893,12.006,-4.667,-9.276,-697.031,-539.842,-157.188,0.000,0.000,0.000
4.200,10.603,10.343,12.065,9.304,11.219,11.716,2.011,2.011,9.062,11.146,11.146,-13.598,12.073,-5.730,-10.355,-528.416,-376.985,-151.430,0.000,0.000,0.000
4.300,10.177,9.989,11.734,8.826,10.864,11.359,2.089,2.089,8.712,10.603,10.603,-14.476,12.565,-6.381,-10.991,-413.450,-274.442,-139.009,0.000,0.000,0.000
4.200,9.809,9.655,11.421,8.403,10.544,11.037,1.966,1.966,8.384,10.177,10.177,-14.988,13.080,-6.830,-11.420,-357.824,-225.154,-132.670,0.000,0.000,0.000
4.000,9.513,9.404,11.130,8.056,10.269,10.756,2.535,2.535,8.067,9.809,9.809,-15.041,13.551,-7.030,-11.561,-288.606,-158.225,-130.380,0.000,0.000,0.000
3.700,9.177,9.042,10.835,7.701,9.969,10.456,1.366,1.366,7.769,9.513,9.513,-15.414,13.726,-7.362,-11.894,-325.996,-196.450,-129.546,0.000,0.000,0.000
3.500,8.863,8.739,10.542,7.351,9.679,10.164,1.150,1.150,7.474,9.177,9.177,-15.615,14.058,-7.594,-12.099,-305.994,-179.161,-126.833,0.000,0.000,0.000
3.500,8.581,8.475,10.257,7.030,9.410,9.888,1.279,1.279,7.254,8.863,8.863,-15.587,14.418,-7.709,-12.161,-274.253,-154.091,-120.163,0.000,0.000,0.000
3.700,8.447,8.435,10.012,6.797,9.236,9.696,1.556,1.923,7.116,8.581,8.581,-14.555,15.346,-7.337,-11.617,-129.730,-17.453,-112.277,0.000,761.917,0.000
4.100,9.004,9.456,9.961,6.845,9.514,9.899,3.118,3.575,7.143,8.447,8.447,-8.899,20.077,-4.749,-8.324,541.042,657.019,-115.977,0.000,5047.954,0.000
5.400,12.102,12.209,10.633,7.728,11.466,11.573,6.022,5.642,7.923,9.004,9.004,13.661,40.677,5.917,4.923,3012.843,155.474,-158.514,3015.883,10897.029,2335.883
6.200,14.470,14.181,11.443,8.920,13.090,13.108,7.929,9.611,10.332,12.102,12.102,28.150,51.618,12.832,12.666,2302.106,-419.034,-195.589,2916.729,14997.451,2236.729
7.800,16.450,15.961,12.302,10.466,14.497,14.469,10.267,17.116,12.469,14.470,14.470,38.583,55.652,18.164,18.428,1925.675,-710.704,-204.587,2840.966,17738.324,2160.966
8.100,17.995,17.278,13.139,12.259,15.651,15.609,11.187,22.779,13.945,16.450,16.450,45.162,53.348,21.797,22.192,1502.104,-1041.459,-234.029,2777.592,18467.580,2097.592
9.700,19.222,18.321,13.938,14.197,16.617,16.574,12.149,27.967,15.507,17.995,17.995,49.144,46.734,24.230,24.625,1193.215,-1309.731,-225.211,2728.157,17772.500,2048.157
9.600,19.948,18.751,14.626,16.042,17.270,17.260,11.307,30.143,16.336,19.222,19.222,49.493,36.323,24.903,24.995,705.342,-1738.813,-244.732,2688.888,15196.383,2008.888
9.100,20.072,18.499,15.133,17.486,17.528,17.584,9.535,27.948,16.693,19.948,19.948,45.929,24.049,23.658,23.132,120.546,-2285.638,-259.490,2665.675,10735.441,1985.675
9.000,19.773,17.917,15.460,18.479,17.489,17.621,8.059,26.672,16.750,20.072,20.072,40.113,12.038,21.245,20.019,-290.061,-2696.968,-254.800,2661.708,6017.440,1981.708
8.800,19.307,17.327,15.655,18.788,17.313,17.509,6.800,16.934,16.481,19.773,19.773,33.962,4.822,18.542,16.718,-453.709,-2876.469,-248.494,2671.254,2215.339,1991.254
8.800,18.879,16.909,15.780,18.366,17.138,17.379,6.299,6.545,16.155,19.307,19.307,28.828,4.774,16.194,13.955,-415.413,-2863.208,-238.390,2686.185,385.139,2006.185
8.600,18.501,16.550,15.861,17.642,16.978,17.254,6.102,6.102,15.796,18.879,18.879,24.552,7.989,14.157,11.593,-368.297,-2833.992,-234.162,2699.857,0.000,2019.857
7.600,18.130,16.187,15.901,16.850,16.809,17.118,5.252,5.252,15.230,18.501,18.501,20.731,11.907,12.285,9.414,-360.136,-2823.061,-249.053,2711.977,0.000,2031.977
7.700,16.203,15.052,15.516,15.723,15.624,16.106,5.509,5.509,15.001,18.130,18.130,6.393,4.468,5.385,0.901,-1873.824,-1672.715,-201.109,0.000,0.000,0.000
7.900,15.046,14.387,15.134,14.719,14.845,15.357,5.585,5.585,13.712,16.203,16.203,-0.826,3.039,1.867,-2.901,-1125.662,-956.663,-168.999,0.000,0.000,0.000
7.700,14.252,13.828,14.791,13.858,14.295,14.813,5.434,5.434,12.842,15.046,15.046,-5.011,3.662,-0.393,-5.211,-771.275,-616.307,-154.968,0.000,0.000,0.000
6.800,13.606,13.285,14.465,13.081,13.833,14.357,4.585,4.585,12.017,14.252,14.252,-7.988,4.886,-2.107,-6.980,-628.065,-467.087,-160.977,0.000,0.000,0.000
6.700,13.086,12.841,14.157,12.390,13.443,13.968,4.493,4.493,11.534,13.606,13.606,-9.958,6.468,-3.323,-8.207,-506.194,-355.164,-151.030,0.000,0.000,0.000
4.800,12.519,12.266,13.826,11.685,13.016,13.553,2.591,2.591,10.600,13.086,13.086,-12.150,7.760,-4.617,-9.614,-550.640,-368.067,-182.573,0.000,0.000,0.000
3.900,11.977,11.745,13.480,10.976,12.590,13.138,1.687,1.687,9.934,12.519,12.519,-13.981,9.307,-5.709,-10.800,-527.882,-336.863,-191.019,0.000,0.000,0.000
3.600,11.479,11.275,13.128,10.302,12.185,12.739,1.379,1.379,9.464,11.977,11.977,-15.334,10.950,-6.561,-11.717,-483.609,-297.258,-186.351,0.000,0.000,0.000
3.400,11.018,10.833,12.774,9.681,11.796,12.355,1.172,1.172,9.055,11.479,11.479,-16.335,12.435,-7.236,-12.439,-448.641,-268.472,-180.169,0.000,0.000,0.000
3.600,10.609,10.450,12.428,9.134,11.437,11.997,1.340,1.340,8.792,11.018,11.018,-16.909,13.724,-7.697,-12.908,-397.038,-231.257,-165.781,0.000,0.000,0.000
3.900,10.375,10.324,12.125,8.720,11.189,11.735,1.832,2.201,8.597,10.609,10.609,-16.268,15.391,-7.568,-12.648,-227.602,-74.452,-153.150,0.000,763.476,0.000
4.800,10.820,11.215,12.011,8.638,11.385,11.861,3.814,4.490,8.703,10.375,10.375,-11.079,20.292,-5.256,-9.679,432.093,574.467,-142.374,0.000,4714.213,0.000
5.900,13.805,13.896,12.619,9.417,13.252,13.454,6.697,6.509,9.344,10.820,10.820,11.031,40.807,5.145,3.268,2902.878,132.078,-186.967,2957.767,10643.783,2277.767
7.600,16.169,15.920,13.390,10.567,14.861,14.965,9.407,11.123,11.944,13.805,13.805,25.844,52.093,12.164,11.188,2297.954,-361.623,-202.655,2862.233,14890.741,2182.233
9.400,17.532,16.659,14.064,11.873,15.863,15.973,10.864,16.664,14.138,16.169,16.169,32.252,52.624,15.521,14.501,1325.670,-1268.608,-192.328,2786.606,13849.122,2106.606
10.400,19.309,18.755,14.873,13.622,17.131,17.172,13.007,24.108,15.392,17.532,17.532,41.252,52.890,20.256,19.871,1727.900,-804.371,-210.706,2742.978,18090.374,2062.978
11.400,20.569,19.712,15.644,15.507,18.112,18.146,13.772,28.271,16.936,19.309,19.309,45.801,47.069,22.844,22.531,1224.701,-1244.567,-216.845,2686.112,17106.376,2006.112
11.600,21.269,20.075,16.296,17.242,18.741,18.804,13.169,29.201,17.878,20.569,20.569,46.253,37.456,23.512,22.925,681.440,-1735.677,-228.690,2645.807,14312.084,1965.807
11.700,21.439,19.906,16.787,18.587,19.019,19.136,12.122,27.276,18.399,21.269,21.269,43.269,26.524,22.505,21.419,165.189,-2227.849,-230.343,2623.381,10204.735,1943.381
11.600,21.220,19.428,17.115,19.495,19.026,19.205,10.924,25.580,18.487,21.439,21.439,38.170,16.041,20.399,18.740,-213.438,-2603.866,-227.516,2617.944,5980.528,1937.944
12.500,20.854,18.938,17.329,19.850,18.915,19.143,10.737,18.824,18.604,21.220,21.220,32.778,9.339,18.032,15.908,-355.789,-2783.182,-197.576,2624.969,2304.494,1944.969
12.500,20.477,18.540,17.472,19.596,18.777,19.041,10.073,10.315,18.348,20.854,20.854,27.948,8.192,15.811,13.354,-366.700,-2814.721,-188.657,2636.678,385.139,1956.678
12.200,20.161,18.256,17.575,19.073,18.662,18.949,9.615,9.615,17.994,20.477,20.477,24.041,10.115,13.939,11.264,-307.370,-2767.841,-188.276,2648.746,0.000,1968.746
11.300,19.872,17.989,17.647,18.476,18.552,18.860,8.796,8.796,17.502,20.161,20.161,20.691,12.980,12.278,9.412,-280.509,-2736.632,-202.738,2658.862,0.000,1978.862
11.000,18.033,16.917,17.299,17.507,17.432,17.902,8.566,8.566,17.210,19.872,19.872,6.831,4.896,5.592,1.218,-1787.966,-1621.622,-166.344,0.000,0.000,0.000
10.000,16.882,16.224,16.936,16.574,16.666,17.166,7.627,7.627,15.623,18.033,18.033,-0.495,2.868,2.017,-2.634,-1118.935,-956.157,-162.778,0.000,0.000,0.000
8.600,16.024,15.571,16.585,15.683,16.077,16.588,6.309,6.309,14.398,16.882,16.882,-5.208,3.176,-0.489,-5.244,-834.290,-658.693,-175.596,0.000,0.000,0.000
7.600,15.321,14.975,16.240,14.830,15.575,16.097,5.305,5.305,13.497,16.024,16.024,-8.546,4.566,-2.370,-7.216,-684.339,-501.738,-182.602,0.000,0.000,0.000
6.300,14.672,14.374,15.885,13.993,15.096,15.631,4.064,4.064,12.614,15.321,15.321,-11.287,6.308,-3.951,-8.924,-631.064,-433.066,-197.998,0.000,0.000,0.000
5.700,14.087,13.832,15.525,13.198,14.646,15.192,3.495,3.495,11.980,14.672,14.672,-13.378,8.268,-5.199,-10.278,-568.642,-370.285,-198.357,0.000,0.000,0.000
6.000,13.668,13.512,15.194,12.563,14.293,14.837,5.163,5.163,11.661,14.087,14.087,-14.198,10.275,-5.814,-10.879,-407.550,-226.202,-181.349,0.000,0.000,0.000
6.200,13.226,13.045,14.860,11.985,13.925,14.476,4.007,4.007,11.427,13.668,13.668,-15.197,11.538,-6.499,-11.623,-429.406,-263.232,-166.174,0.000,0.000,0.000
8.000,12.944,12.835,14.563,11.556,13.656,14.196,5.707,5.707,11.658,13.226,13.226,-15.058,12.910,-6.626,-11.646,-274.440,-157.513,-116.926,0.000,0.000,0.000
7.700,12.724,12.658,14.296,11.269,13.433,13.960,6.843,6.843,11.371,12.944,12.944,-14.621,13.532,-6.597,-11.494,-213.890,-95.071,-118.819,0.000,0.000,0.000
7.500,12.491,12.417,14.038,11.003,13.205,13.723,5.382,5.573,11.157,12.724,12.724,-14.386,13.839,-6.641,-11.452,-226.156,-108.108,-118.048,0.000,389.845,0.000
7.600,12.498,12.582,13.846,10.847,13.132,13.617,5.858,6.636,11.024,12.491,12.491,-12.537,15.355,-5.897,-10.414,6.189,122.023,-115.834,0.000,1783.985,0.000
9.900,14.740,14.321,14.248,11.493,14.511,14.769,10.147,11.732,11.718,12.498,12.498,4.577,30.201,2.132,-0.267,2180.288,-609.319,-114.469,2904.076,3928.651,2224.076
12.600,16.395,15.614,14.757,12.426,15.631,15.813,12.049,14.559,14.098,14.740,14.740,15.227,36.904,7.103,5.410,1608.884,-1133.693,-89.746,2832.322,6068.637,2152.322
15.600,17.489,16.339,15.240,13.460,16.417,16.576,14.800,17.367,16.156,16.395,16.395,20.908,37.466,9.963,8.485,1063.747,-1670.959,-44.667,2779.373,5331.838,2099.373
17.100,20.060,19.940,16.142,15.322,18.165,18.143,20.498,29.205,17.372,17.489,17.489,36.431,44.060,17.622,17.823,2499.995,-174.371,-70.000,2744.365,15143.066,2064.365
16.200,21.031,19.927,16.841,16.895,18.978,18.986,17.101,24.262,18.902,20.060,20.060,38.962,38.463,19.091,19.017,944.056,-1603.784,-114.249,2662.090,11151.551,1982.090
15.400,20.837,18.985,17.220,17.711,19.011,19.111,14.557,17.279,19.341,21.031,21.031,33.631,29.068,16.979,16.050,-188.575,-2691.012,-128.583,2631.020,4874.324,1951.020
15.800,21.077,19.508,17.595,18.340,19.277,19.371,16.354,19.675,19.326,20.837,20.837,32.377,25.453,16.741,15.865,233.482,-2278.942,-124.802,2637.226,4981.366,1957.226
15.700,21.007,19.237,17.872,18.669,19.352,19.474,14.277,16.512,19.464,21.077,21.077,29.161,21.746,15.392,14.259,-67.664,-2571.686,-125.521,2629.542,3070.704,1949.542
15.000,20.732,18.830,18.045,18.694,19.278,19.435,13.104,13.841,19.205,21.007,21.007,24.984,18.949,13.526,12.062,-267.648,-2763.851,-135.566,2631.769,1072.829,1951.769
14.500,20.533,18.680,18.183,18.600,19.232,19.406,13.697,13.763,18.862,20.732,20.732,21.854,17.971,12.101,10.477,-193.753,-2691.652,-142.679,2640.578,129.162,1960.578
14.600,20.378,18.546,18.297,18.424,19.204,19.392,12.366,12.366,18.753,20.533,20.533,19.353,18.171,10.911,9.169,-150.810,-2661.119,-136.646,2646.954,0.000,1966.954
14.400,20.290,18.503,18.402,18.230,19.212,19.407,12.175,12.175,18.584,20.378,20.378,17.561,19.159,10.023,8.212,-84.963,-2597.571,-139.309,2651.917,0.000,1971.917
13.500,18.673,17.675,18.109,17.679,18.230,18.575,12.674,12.674,18.253,20.290,20.290,5.242,9.249,4.121,0.910,-1572.401,-1450.053,-122.348,0.000,0.000,0.000
13.600,17.717,17.143,17.812,17.114,17.590,17.958,11.266,11.266,17.151,18.673,18.673,-0.884,5.601,1.174,-2.246,-930.102,-832.743,-97.360,0.000,0.000,0.000
12.200,17.030,16.649,17.530,16.534,17.118,17.492,9.891,9.891,16.062,17.717,17.717,-4.646,4.611,-0.822,-4.294,-667.376,-553.138,-114.238,0.000,0.000,0.000
11.800,16.522,16.259,17.268,15.978,16.753,17.128,9.525,9.525,15.461,17.030,17.030,-6.938,5.057,-2.152,-5.632,-494.145,-382.466,-111.679,0.000,0.000,0.000
11.300,16.095,15.887,17.015,15.453,16.434,16.810,9.056,9.056,14.955,16.522,16.522,-8.560,5.970,-3.154,-6.655,-415.528,-302.131,-113.397,0.000,0.000,0.000
10.700,15.701,15.518,16.761,14.949,16.129,16.509,8.472,8.472,14.476,16.095,16.095,-9.866,6.990,-3.983,-7.523,-383.157,-264.889,-118.268,0.000,0.000,0.000
10.100,15.392,15.272,16.522,14.526,15.872,16.251,9.229,9.229,14.020,15.701,15.701,-10.509,8.051,-4.463,-7.992,-299.972,-174.810,-125.162,0.000,0.000,0.000
10.300,15.054,14.905,16.274,14.108,15.594,15.979,7.976,7.976,13.864,15.392,15.392,-11.347,8.798,-5.021,-8.599,-328.820,-216.386,-112.434,0.000,0.000,0.000
9.900,14.728,14.588,16.021,13.696,15.318,15.706,7.607,7.607,13.508,15.054,15.054,-12.028,9.597,-5.490,-9.099,-317.089,-202.907,-114.181,0.000,0.000,0.000
9.600,14.488,14.407,15.786,13.370,15.094,15.478,8.745,8.745,13.189,14.728,14.728,-12.070,10.396,-5.639,-9.205,-233.092,-117.485,-115.607,0.000,0.000,0.000
9.200,14.215,14.114,15.545,13.035,14.850,15.235,7.016,7.177,12.902,14.488,14.488,-12.372,10.977,-5.905,-9.490,-265.504,-146.894,-118.609,0.000,325.320,0.000
8.600,14.132,14.167,15.348,12.764,14.724,15.094,6.775,7.510,12.530,14.215,14.215,-11.310,12.723,-5.507,-8.948,-80.391,50.453,-130.844,0.000,1648.419,0.000
9.200,16.262,15.840,15.726,13.231,16.030,16.190,9.570,11.262,12.653,14.132,14.132,4.987,28.192,2.160,0.671,2070.897,-613.844,-167.026,2851.766,4413.366,2171.766
9.600,17.939,17.282,16.228,13.943,17.155,17.247,9.585,12.492,14.263,16.262,16.262,15.914,37.162,7.292,6.440,1630.845,-955.534,-197.234,2783.613,8271.502,2103.613
10.200,18.908,17.819,16.664,14.666,17.850,17.950,10.128,13.863,15.618,17.939,17.939,20.862,39.448,9.839,8.909,941.560,-1582.435,-205.946,2729.941,8053.080,2049.941
9.900,19.134,17.579,16.937,15.190,18.065,18.219,10.436,13.013,16.205,18.908,18.908,20.434,36.680,9.943,8.512,220.334,-2260.220,-218.400,2698.954,5110.744,2018.954
10.300,19.411,17.892,17.180,15.612,18.294,18.463,9.510,12.456,16.484,19.134,19.134,20.751,35.336,10.389,8.822,269.212,-2207.003,-215.488,2691.703,5553.812,2011.703
10.300,20.412,19.400,17.595,16.372,18.994,19.105,10.805,18.621,16.678,19.411,19.411,26.198,37.575,13.194,12.159,973.444,-1470.233,-239.166,2682.843,10136.965,2002.843
10.700,21.134,19.963,18.015,17.399,19.553,19.664,12.115,24.471,17.499,20.412,20.412,29.010,34.744,14.710,13.680,702.198,-1701.823,-246.786,2650.807,9682.297,1970.807
10.800,20.911,19.118,18.218,17.897,19.507,19.702,9.764,14.576,18.034,21.134,21.134,25.050,28.028,13.054,11.245,-217.238,-2605.799,-239.136,2627.697,4503.767,1947.697
10.800,20.466,18.512,18.286,17.897,19.283,19.540,8.986,10.694,17.878,20.911,20.911,20.273,23.887,11.001,8.606,-433.004,-2839.246,-228.604,2634.846,1668.098,1954.846
10.500,20.084,18.162,18.303,17.661,19.078,19.372,9.708,9.850,17.476,20.466,20.466,16.568,22.534,9.354,6.626,-370.941,-2793.361,-226.677,2649.097,258.325,1969.097
10.000,19.723,17.808,18.282,17.275,18.877,19.200,7.795,7.795,17.059,20.084,20.084,13.401,22.767,7.869,4.865,-351.305,-2782.653,-229.957,2661.304,0.000,1981.304
9.600,19.450,17.589,18.250,16.855,18.721,19.064,7.413,7.413,16.686,19.723,19.723,11.168,24.141,6.778,3.591,-265.051,-2704.946,-232.971,2672.866,0.000,1992.866
9.200,17.677,16.628,17.823,16.102,17.594,18.096,8.235,8.235,16.375,19.450,19.450,-1.360,14.646,0.770,-3.895,-1724.527,-1524.043,-200.484,0.000,0.000,0.000
9.000,16.572,15.955,17.393,15.361,16.815,17.346,6.815,6.815,15.074,17.677,17.677,-7.639,11.257,-2.261,-7.206,-1074.551,-895.474,-179.077,0.000,0.000,0.000
9.200,15.856,15.486,17.012,14.710,16.282,16.814,7.026,7.026,14.360,16.572,16.572,-10.749,10.658,-3.959,-8.906,-695.743,-538.320,-157.424,0.000,0.000,0.000
8.900,15.310,15.050,16.663,14.133,15.857,16.388,6.732,6.732,13.769,15.856,15.856,-12.583,10.953,-5.087,-10.024,-530.603,-378.991,-151.613,0.000,0.000,0.000
8.600,14.855,14.653,16.335,13.611,15.488,16.017,6.438,6.438,13.297,15.310,15.310,-13.758,11.574,-5.883,-10.808,-442.469,-294.523,-147.945,0.000,0.000,0.000
7.100,14.373,14.168,15.996,13.069,15.096,15.632,4.983,4.983,12.529,14.855,14.855,-15.093,12.122,-6.725,-11.711,-469.093,-297.081,-172.012,0.000,0.000,0.000
7.100,13.959,13.794,15.663,12.557,14.740,15.276,4.999,4.999,12.191,14.373,14.373,-15.848,13.041,-7.264,-12.252,-402.548,-240.328,-162.220,0.000,0.000,0.000
6.700,13.560,13.405,15.330,12.071,14.391,14.928,4.610,4.610,11.781,13.959,13.959,-16.462,13.848,-7.724,-12.725,-387.710,-225.459,-162.250,0.000,0.000,0.000
6.700,13.199,13.063,15.004,11.629,14.062,14.599,4.618,4.618,11.502,13.560,13.560,-16.785,14.598,-8.030,-13.018,-351.419,-197.716,-153.702,0.000,0.000,0.000
6.700,12.866,12.743,14.685,11.233,13.751,14.284,4.626,4.626,11.249,13.199,13.199,-16.915,15.184,-8.232,-13.192,-323.901,-178.077,-145.824,0.000,0.000,0.000
7.500,12.733,12.729,14.419,10.973,13.569,14.081,5.604,5.975,11.256,12.866,12.866,-15.686,16.368,-7.777,-12.537,-129.344,-5.588,-123.757,0.000,768.419,0.000
9.300,13.279,13.710,14.352,11.074,13.836,14.270,8.388,9.289,11.703,12.733,12.733,-9.975,20.512,-5.176,-9.213,531.328,625.438,-94.109,0.000,4458.040,0.000
12.000,16.305,16.419,14.999,12.094,15.739,15.896,12.526,13.207,12.895,13.279,13.279,12.147,39.168,5.266,3.805,2942.458,165.212,-101.823,2879.070,9726.719,2199.070
13.500,18.686,18.448,15.804,13.467,17.370,17.425,15.040,17.274,15.464,16.305,16.305,26.799,48.535,12.236,11.726,2314.495,-345.094,-122.644,2782.233,13564.432,2102.233
15.200,20.734,20.332,16.680,15.159,18.825,18.816,17.407,23.641,17.640,18.686,18.686,37.703,51.844,17.757,17.840,1991.636,-583.544,-130.881,2706.062,16397.088,2026.062
17.200,22.432,21.836,17.567,17.088,20.087,20.039,19.478,29.441,19.674,20.734,20.734,45.242,49.699,21.806,22.248,1650.885,-865.896,-123.735,2640.517,17189.175,1960.517
18.500,23.808,23.036,18.431,19.125,21.166,21.097,20.539,33.920,21.252,22.432,22.432,50.006,43.547,24.573,25.209,1338.234,-1122.412,-125.540,2586.185,16798.383,1906.185
18.200,24.660,23.586,19.188,21.013,21.921,21.868,19.614,35.164,22.126,23.808,23.808,50.888,33.923,25.476,25.970,828.702,-1560.650,-152.792,2542.144,14504.380,1862.144
18.000,24.874,23.398,19.762,22.412,22.259,22.258,18.438,31.405,22.662,24.660,24.660,47.543,22.896,24.324,24.327,207.984,-2144.306,-162.581,2514.871,9950.258,1834.871
18.100,24.682,22.934,20.161,23.207,22.310,22.369,17.091,26.503,22.842,24.874,24.874,42.041,13.710,22.057,21.505,-187.237,-2539.601,-155.662,2508.026,5688.502,1828.026
18.200,24.297,22.408,20.426,23.441,22.211,22.322,16.158,21.564,22.737,24.682,24.682,35.998,7.955,19.401,18.367,-374.131,-2744.123,-144.196,2514.188,2363.867,1834.188
16.400,23.786,21.825,20.578,23.107,22.004,22.164,13.969,14.201,21.928,24.297,24.297,29.832,6.314,16.564,15.076,-497.114,-2848.938,-174.677,2526.501,385.139,1846.501
13.300,23.242,21.291,20.643,22.420,21.749,21.954,11.134,11.134,20.640,23.786,23.786,24.179,7.648,13.885,11.985,-528.116,-2835.829,-235.149,2542.861,0.000,1862.861
12.600,22.811,20.926,20.668,21.643,21.541,21.777,10.373,10.373,20.050,23.242,23.242,19.927,10.860,11.813,9.617,-419.790,-2738.538,-241.494,2560.242,0.000,1880.242
12.000,20.962,19.870,20.297,20.561,20.403,20.805,11.012,11.012,19.568,22.811,22.811,6.180,3.727,5.193,1.462,-1797.782,-1585.827,-211.955,0.000,0.000,0.000
10.900,19.695,18.991,19.889,19.468,19.554,20.004,8.409,8.409,17.943,20.962,20.962,-1.802,2.118,1.314,-2.874,-1231.451,-1023.433,-208.018,0.000,0.000,0.000
11.000,18.825,18.370,19.510,18.475,18.945,19.411,8.421,8.421,17.087,19.695,19.695,-6.369,3.258,-1.112,-5.453,-846.202,-661.132,-185.070,0.000,0.000,0.000
10.600,18.135,17.796,19.150,17.586,18.444,18.924,8.023,8.023,16.358,18.825,18.825,-9.440,5.103,-2.873,-7.339,-671.162,-492.956,-178.205,0.000,0.000,0.000
9.600,17.506,17.214,18.789,16.757,17.973,18.469,7.043,7.043,15.574,18.135,18.135,-11.931,6.968,-4.343,-8.958,-611.318,-424.332,-186.987,0.000,0.000,0.000
9.200,16.947,16.699,18.429,15.992,17.537,18.045,6.645,6.645,15.014,17.506,17.506,-13.785,8.885,-5.485,-10.216,-543.708,-360.486,-183.222,0.000,0.000,0.000
8.300,16.480,16.301,18.082,15.339,17.152,17.667,7.335,7.335,14.353,16.947,16.947,-14.900,10.610,-6.244,-11.035,-453.743,-260.271,-193.471,0.000,0.000,0.000
8.100,15.967,15.752,17.719,14.694,16.732,17.262,5.564,5.564,13.966,16.480,16.480,-16.293,11.845,-7.115,-12.042,-498.886,-312.820,-186.067,0.000,0.000,0.000
7.700,15.486,15.291,17.350,14.070,16.325,16.865,5.194,5.194,13.487,15.967,15.967,-17.337,13.170,-7.802,-12.818,-467.562,-283.408,-184.154,0.000,0.000,0.000
7.400,15.112,14.987,17.002,13.561,15.982,16.521,6.453,6.453,13.060,15.486,15.486,-17.578,14.428,-8.092,-13.105,-363.840,-181.441,-182.399,0.000,0.000,0.000
7.800,14.772,14.658,16.667,13.106,15.662,16.201,5.415,5.607,12.918,15.112,15.112,-17.619,15.494,-8.278,-13.288,-330.601,-165.704,-164.898,0.000,389.537,0.000
7.700,14.776,14.894,16.422,12.825,15.564,16.072,5.940,6.917,12.650,14.772,14.772,-15.301,18.151,-7.325,-12.050,4.024,171.385,-167.361,0.000,2467.615,0.000
8.100,16.830,16.399,16.731,13.271,16.801,17.105,8.515,10.274,12.773,14.776,14.776,0.925,33.105,0.274,-2.554,1997.297,-627.380,-206.482,2831.160,4694.251,2151.160
8.300,18.487,17.859,17.176,13.965,17.889,18.121,8.389,11.339,14.271,16.830,16.830,12.199,42.058,5.561,3.410,1611.228,-913.258,-240.943,2765.428,8851.160,2085.428
9.900,19.833,19.028,17.661,14.857,18.806,19.005,10.481,15.179,15.911,18.487,18.487,20.196,46.274,9.547,7.696,1308.093,-1169.390,-234.919,2712.402,10725.521,2032.402
10.900,21.674,21.245,18.344,16.265,20.063,20.178,14.415,23.282,17.153,19.833,19.833,30.967,50.307,14.985,13.914,1790.430,-624.104,-254.818,2669.352,15792.331,1989.352
11.000,22.270,21.056,18.832,17.421,20.570,20.740,11.956,19.794,18.472,21.674,21.674,31.971,45.097,15.808,14.226,579.462,-1764.420,-266.548,2610.429,12093.156,1930.429
10.900,22.292,20.708,19.139,18.151,20.683,20.918,10.880,16.766,18.859,22.270,22.270,29.320,38.510,14.963,12.777,20.935,-2301.002,-269.422,2591.359,8647.484,1911.359
10.900,22.073,20.325,19.321,18.535,20.619,20.907,11.530,15.358,18.874,22.292,22.292,25.590,32.898,13.518,10.839,-212.931,-2539.358,-264.243,2590.670,5540.102,1910.670
10.700,21.702,19.846,19.404,18.597,20.442,20.778,9.375,12.400,18.661,22.073,22.073,21.380,28.882,11.721,8.600,-359.863,-2697.321,-260.220,2597.677,3703.044,1917.677
9.100,21.121,19.132,19.373,18.318,20.112,20.503,7.252,8.779,17.922,21.702,21.702,16.261,26.074,9.389,5.752,-565.049,-2890.253,-284.317,2609.521,1629.063,1929.521
8.900,20.607,18.644,19.294,17.890,19.801,20.228,8.058,8.124,17.455,21.121,21.121,12.209,25.264,7.497,3.524,-500.439,-2851.680,-276.875,2628.116,129.162,1948.116
8.300,20.141,18.202,19.183,17.356,19.508,19.964,5.966,5.966,16.915,20.607,20.607,8.910,25.897,5.893,1.645,-452.648,-2817.178,-280.055,2644.586,0.000,1964.586
8.500,19.813,17.947,19.074,16.843,19.292,19.765,6.156,6.156,16.649,20.141,20.141,6.868,27.617,4.846,0.448,-319.412,-2711.339,-267.556,2659.483,0.000,1979.483
8.300,18.015,16.970,18.585,16.048,18.126,18.753,7.418,7.418,16.359,19.813,19.813,-5.303,18.289,-1.032,-6.863,-1747.962,-1518.193,-229.769,0.000,0.000,0.000
8.100,16.869,16.244,18.095,15.276,17.300,17.955,5.797,5.797,15.040,18.015,18.015,-11.408,14.814,-4.011,-10.104,-1114.565,-907.176,-207.389,0.000,0.000,0.000
8.200,16.106,15.725,17.655,14.590,16.717,17.370,5.907,5.907,14.268,16.869,16.869,-14.406,14.101,-5.678,-11.756,-741.271,-554.278,-186.993,0.000,0.000,0.000
7.700,15.504,15.228,17.246,13.967,16.236,16.887,5.425,5.425,13.584,16.106,16.106,-16.206,14.289,-6.810,-12.866,-585.827,-401.258,-184.569,0.000,0.000,0.000
7.600,15.010,14.800,16.862,13.408,15.822,16.468,5.325,5.325,13.133,15.504,15.504,-17.225,14.895,-7.549,-13.562,-480.369,-305.119,-175.250,0.000,0.000,0.000
