0,,,,
6.7,1.2,961,137,88
7.8,1.2,973,105,88
8.9,1.3,973,64,90
10,1.2,963,17,85
8.5,1.2,856,3,84
7.1,1.2,680,5,82
5.6,1.2,404,5,70
5.2,1.2,0,1,69
4.8,1.3,0,0,68
4.4,1.3,0,0,75
2,1.4,0,0,72
-0.3,1.5,0,0,69
-2.8,1.5,0,0,64
-3.2,1.5,0,0,63
-3.8,1.5,0,0,63
-4.4,1.4,0,0,68
-3.8,1.4,0,0,68
-3.2,1.4,0,0,69
-2.8,1.4,0,0,59
-1.6,1.4,0,0,60
-0.4,1.4,0,1,61
0.6,1.4,0,88,54
4.7,1.3,399,156,59
8.7,1.2,598,168,63
12.8,1.2,754,145,76
13.3,1.3,675,141,75
13.9,1.4,573,141,75
14.4,1.5,430,153,66
14.2,1.5,498,90,66
14.1,1.5,486,46,65
13.9,1.5,355,14,74
11.1,1.6,0,1,70
8.4,1.7,0,0,67
5.6,1.7,0,0,60
4.7,1.8,0,0,59
3.7,1.9,0,0,58
2.8,1.8,0,0,39
4.1,1.7,0,0,41
5.4,1.6,0,0,42
6.7,1.4,0,0,45
5.4,1.5,0,0,43
4.1,1.6,0,0,42
2.8,1.6,0,0,41
2.2,1.7,0,0,40
1.7,1.8,0,0,39
1.1,1.9,0,73,46
5,1.8,267,162,49
8.9,1.7,608,169,53
12.8,1.6,886,128,77
14.3,1.6,924,92,78
15.7,1.7,938,55,80
17.2,1.7,921,23,83
15.7,1.8,523,85,82
14.3,1.7,105,132,80
12.8,1.7,8,46,46
10.8,1.8,0,0,45
8.7,1.7,0,0,44
6.7,1.7,0,0,43
7.4,1.8,0,0,42
8.2,1.8,0,0,42
8.9,1.8,0,0,80
5.9,2,0,0,76
3,2,0,0,73
0,2,0,0,57
0.7,2.1,0,0,57
1.5,2.2,0,0,58
2.2,2.2,0,0,36
2.4,2.3,0,0,36
2.6,2.3,0,0,36
2.8,2.4,9,51,36
4.1,2.5,33,131,36
5.4,2.7,76,209,35
6.7,2.8,146,259,44
5.4,3.2,42,252,42
4.1,3.6,10,183,40
2.8,3.9,3,90,30
2.8,4,2,72,30
2.8,4,2,48,29
2.8,4.1,1,20,29
2.1,3.8,0,0,29
1.3,3.6,0,0,31
0.6,3.3,0,0,31
-0.6,3,0,0,32
-1.9,2.7,0,0,32
-3.3,2.5,0,0,33
-4.1,2.3,0,0,33
-5.1,2.1,0,0,34
-6.1,1.9,0,0,33
-6.6,1.8,0,0,34
-7.1,1.7,0,0,35
-7.8,1.6,0,0,35
-8.2,1.5,0,0,35
-8.8,1.4,0,0,36
-9.4,1.3,1,22,36
-8.4,1.4,3,68,37
-7.5,1.4,8,129,36
-6.7,1.5,14,192,43
-6.4,1.5,84,272,43
-6.2,1.5,324,225,44
-6.1,1.4,628,101,52
-6.4,1.4,428,115,53
-6.7,1.4,161,133,53
-7.2,1.4,47,62,44
-8.6,1.3,0,1,44
-10.1,1.2,0,0,42
-11.7,1.2,0,0,60
-10.1,1.3,0,0,60
-8.6,1.4,0,0,62
-7.2,1.5,0,0,36
-8.6,1.4,0,0,36
-10.1,1.3,0,0,35
-11.7,1.2,0,0,53
-11.4,1.2,0,0,53
-11.2,1.2,0,0,53
-11.1,1.2,0,0,35
-10.1,1.3,0,0,35
-9.1,1.4,0,0,36
-8.3,1.5,1,22,35
-6.9,1.6,34,137,36
-5.6,1.6,471,185,36
-4.4,1.7,963,143,71
-3.2,1.8,974,102,71
-2.1,1.9,975,53,72
-1.1,2.1,926,23,63
-1.4,2.1,801,20,62
-1.7,2.1,624,22,62
-2.2,2,363,20,56
-3.2,2,0,1,55
-4.4,2,0,0,54
-5.6,1.8,0,0,58
-5.1,2,0,0,58
-4.7,2,0,0,57
-4.4,2.1,0,0,34
-4.3,2.2,0,0,33
-4.3,2.2,0,0,33
-4.4,2.1,0,0,34
-4.5,2.1,0,0,33
-4.7,2.1,0,0,33
-5,2,0,0,34
-4.9,2.1,0,0,34
-4.9,2.1,0,0,34
-5,2.1,1,23,33
-4.5,2.1,2,51,34
-4.2,2,2,75,35
-3.9,1.8,2,93,35
-3.2,1.9,16,215,36
-2.7,1.9,112,275,36
-2.2,1.8,434,160,50
-2.3,1.8,457,110,49
-2.5,1.8,418,69,49
-2.8,1.7,276,36,54
-3.1,1.8,0,1,54
-3.4,1.8,0,0,52
-3.9,1.8,0,0,35
-5.5,1.7,0,0,36
-7.1,1.5,0,0,36
-8.9,1.3,0,0,61
-9,1.3,0,0,62
-9.1,1.3,0,0,62
-9.4,1.2,0,0,59
-9.5,1.2,0,0,60
-9.7,1.2,0,0,59
-10,1.2,0,0,60
-9.5,1.2,0,0,60
-9.2,1.2,0,1,60
-8.9,1.2,542,138,65
-6.2,1.2,809,167,68
-3.6,1.3,936,155,70
-1.1,1.3,962,146,77
-0.1,1.4,973,119,78
0.8,1.4,973,84,78
1.7,1.4,962,42,80
1.1,1.5,936,0,78
0.6,1.5,826,0,77
0,1.5,546,0,77
-1.9,1.5,0,2,75
-4,1.5,0,0,73
-6.1,1.4,0,0,70
-6.4,1.4,0,0,70
-6.7,1.4,0,0,70
-7.2,1.4,0,0,70
-8,1.3,0,0,69
-9,1.2,0,0,69
-10,1.2,0,0,68
-9.7,1.1,0,0,69
-9.5,1.1,0,0,69
-9.4,1.1,0,0,69
-8.2,1.1,0,0,70
-7.1,1.2,0,2,72
-6.1,1.2,487,133,61
-3.2,1.2,637,167,63
-0.5,1.3,661,174,66
2.2,1.3,625,176,61
3.5,1.4,787,127,61
4.8,1.6,933,59,61
6.1,1.7,962,43,83
5.7,1.7,935,0,82
5.4,1.7,830,0,82
5,1.6,556,0,82
3.1,1.6,0,2,79
1.3,1.6,0,0,78
-0.6,1.7,0,0,75
-1,1.7,0,0,75
-1.6,1.6,0,0,74
-2.2,1.6,0,0,74
-1.6,1.6,0,0,74
-1,1.6,0,0,75
-0.6,1.6,0,0,52
-0.1,1.7,0,0,52
0.2,1.8,0,0,52
0.6,1.8,0,0,64
0.4,1.9,0,0,64
0.2,1.9,0,2,65
0,2,534,139,67
3.1,2,761,168,69
6.3,2.1,875,155,72
9.4,2.1,927,126,71
8.3,2.4,953,90,70
7.2,2.6,958,53,67
6.1,2.7,931,25,66
5.9,2.2,865,7,68
5.8,1.8,735,2,70
5.6,1.5,490,6,72
4.1,1.6,0,2,70
2.6,1.7,0,0,68
1.1,1.9,0,0,76
0.5,1.6,0,0,77
0,1.4,0,0,78
-0.6,1.2,0,0,78
-1.2,1.1,0,0,78
-2,1,0,0,78
-2.8,0.9,0,0,79
-3.1,0.9,0,0,79
-3.4,0.9,0,0,78
-3.9,0.9,0,0,78
-3.6,0.8,0,0,79
-3.4,0.7,0,2,80
-3.3,0.7,596,147,81
-2.8,0.7,814,169,81
-2.5,0.8,903,153,80
-2.2,0.9,928,127,70
-0.8,0.9,589,176,71
0.4,0.8,169,288,73
1.7,0.8,28,222,49
0.6,0.9,24,180,47
-0.5,0.9,18,123,45
-1.7,1,9,58,44
-2.9,1.1,0,1,41
-4.2,1.2,0,0,40
-5.6,1.4,0,0,45
-6,1.3,0,0,45
-6.6,1.3,0,0,45
-7.2,1.2,0,0,54
-7.3,1.2,0,0,53
-7.5,1.2,0,0,53
-7.8,1.1,0,0,62
-8.1,1.1,0,0,62
-8.4,1,0,0,63
-8.9,1,0,0,62
-8.4,1,0,0,63
-8.1,0.9,0,3,64
-7.8,0.9,602,148,73
-6.8,1,836,169,73
-5.8,0.9,933,155,75
-5,1,958,134,71
-4,1,968,102,73
-3,1,968,64,73
-2.2,1,957,21,71
-1.9,1.1,875,6,71
-1.8,1.1,730,6,70
-1.7,1.1,481,10,67
-2.7,1,0,2,66
-3.8,0.9,0,0,65
-5,0.9,0,0,43
-6,0.9,0,0,42
-7.1,1,0,0,41
-8.3,1,0,0,71
-8.6,1,0,0,71
-8.9,1.1,0,0,70
-9.4,1.1,0,0,69
-8.8,1,0,0,71
-8.2,1,0,0,71
-7.8,1,0,0,58
-6.6,1,0,0,59
-5.4,1.1,0,1,59
-4.4,1.1,64,93,49
-1.7,1.4,47,162,48
0.7,1.7,33,200,47
3.3,2.2,14,207,46
4.6,2.2,38,264,45
5.9,2.4,85,285,46
7.2,2.5,150,263,46
7.9,2.4,404,138,47
8.7,2.4,569,44,48
9.4,2.3,553,0,77
6.8,2.4,0,3,74
4.3,2.4,0,0,72
1.7,2.3,0,0,66
0.9,2.3,0,0,66
0.2,2.2,0,0,65
-0.6,2.2,0,0,65
-1,2.1,0,0,65
-1.6,1.9,0,0,64
-2.2,1.8,0,0,73
-2.1,1.8,0,0,72
-2.1,1.8,0,0,73
-2.2,1.8,0,0,69
-0.4,1.8,0,0,70
1.1,1.9,0,3,71
2.8,1.9,615,151,78
6.5,1.9,842,170,82
10.2,1.8,931,157,86
13.9,1.8,956,136,86
14.6,1.8,968,115,87
15.4,1.7,970,87,88
16.1,1.7,960,51,95
15.4,1.6,933,2,95
14.6,1.6,820,0,94
13.9,1.6,561,0,88
12.6,1.5,0,3,86
11.3,1.6,0,0,85
10,1.5,0,0,76
6.9,1.6,0,0,73
3.7,1.7,0,0,69
0.6,1.8,0,0,65
0,1.9,0,0,64
-0.4,2,0,0,63
-1.1,2.1,0,0,72
-1.7,2.2,0,0,71
-2.5,2.2,0,0,70
-3.3,2.1,0,0,70
-2.8,2,0,0,71
-2.5,2,0,3,71
-2.2,1.8,586,149,68
0.2,2,813,171,70
2.6,2,930,154,72
5,2,956,138,74
6.5,2.1,968,116,76
7.9,2.1,969,89,77
9.4,2.1,960,53,83
9.2,2.2,934,8,83
9.1,2.2,853,0,84
8.9,2,601,0,84
6.5,2,0,3,81
4.1,2,0,0,78
1.7,2,0,0,77
0,1.9,0,0,75
-1.5,1.9,0,0,73
-3.3,1.8,0,0,71
-3.6,1.8,0,0,71
-3.9,1.8,0,0,71
-4.4,1.7,0,0,37
-4.5,1.7,0,0,36
-4.7,1.7,0,0,36
-5,1.7,0,0,36
-4.3,1.8,0,0,36
-3.8,1.8,0,7,35
-3.3,1.8,332,128,53
-1.4,1.9,599,175,54
0.4,1.9,816,165,55
2.2,1.8,955,139,72
4.2,1.8,967,117,75
6.3,1.8,969,90,78
8.3,1.7,960,54,86
8.7,1.6,931,3,87
9,1.4,807,0,88
9.4,1.3,550,4,80
5.9,1.4,0,9,76
2.4,1.5,0,0,72
-1.1,1.5,0,0,76
-0.6,1.6,0,0,76
-0.3,1.6,0,0,76
0,1.6,0,0,64
0.7,1.6,0,0,65
1.5,1.6,0,0,66
2.2,1.6,0,0,41
2.6,1.5,0,0,42
2.9,1.5,0,0,42
3.3,1.4,0,0,43
4.4,1.4,0,0,43
5.6,1.5,0,7,43
6.7,1.6,67,101,52
8,1.7,270,188,52
9.3,1.8,573,194,52
10.6,1.9,841,147,71
11.1,1.9,833,124,71
11.7,1.9,810,100,71
12.2,1.8,760,81,69
11.7,1.9,604,87,68
11.1,1.9,411,89,68
10.6,1.9,172,75,60
9.7,1.9,0,8,58
8.7,2,0,0,57
7.8,2,0,0,69
5.8,1.9,0,0,67
3.7,2,0,0,65
1.7,2,0,0,66
1.7,2,0,0,65
1.7,2.1,0,0,65
1.7,2.1,0,0,76
0.9,2.2,0,0,74
0.2,2.1,0,0,74
-0.6,2.2,0,0,73
0.7,2.3,0,0,73
2,2.4,0,15,74
3.3,2.6,579,150,66
6.6,2.6,772,173,69
10,2.6,862,161,73
13.3,2.5,896,137,72
13.5,2.6,918,104,71
13.7,2.6,926,68,71
13.9,2.8,903,39,71
12.8,2.8,845,20,70
11.7,2.7,730,12,68
10.6,2.8,518,12,68
10.4,2.7,12,13,68
13.8,3.7,0,0,66
11.3,3.1,0,0,67
8.8,2.5,0,0,67
6.4,2,0,0,68
3.9,1.5,0,0,76
1.4,1.2,0,0,76
-1.5,2,0,0,68
-3.5,1.6,0,0,37
-4.8,1.6,0,0,36
-5.6,1.7,0,0,36
-5.8,1.8,0,0,42
-5.4,2,0,0,41
-5.8,2,0,3,41
-6.1,2,1,31,33
-4.5,1.8,22,146,35
-3.1,1.5,236,248,38
-1.7,1.3,738,173,61
-1.6,1.3,758,151,60
-1.6,1.3,765,121,60
-1.7,1.3,746,93,61
-2.3,1.5,240,206,58
-3.1,1.7,22,141,57
-3.9,1.9,1,30,35
-5.1,1.9,0,3,35
-6.4,1.8,0,0,34
-7.8,1.8,0,0,54
-7.7,1.7,0,0,55
-7.7,1.7,0,0,55
-7.8,1.7,0,0,34
-8.1,1.6,0,0,35
-8.4,1.5,0,0,36
-8.9,1.4,0,0,35
-9.7,1.3,0,0,36
-10.7,1.2,0,0,36
-11.7,1.1,0,0,43
-11,1.1,0,0,44
-10.5,1.1,0,12,44
-10,1.1,69,108,45
-9,1.2,283,195,44
-8,1.3,595,199,44
-7.2,1.4,879,147,59
-6,1.3,882,121,61
-4.9,1.2,871,92,62
-3.9,1.2,832,68,62
-3.8,1.2,818,35,61
-3.8,1.2,744,15,61
-3.9,1.2,564,8,67
-4.5,1.3,39,15,65
-5.3,1.4,0,0,65
-6.1,1.4,0,0,70
-6.7,1.4,0,0,70
-7.5,1.4,0,0,69
-8.3,1.3,0,0,65
-8,1.3,0,0,65
-7.9,1.2,0,0,66
-7.8,1.2,0,0,71
-7.7,1.2,0,0,71
-7.7,1.2,0,0,71
-7.8,1.2,0,0,50
-6.2,1.4,0,0,50
-4.7,1.5,0,24,49
-3.3,1.7,560,153,63
0.6,1.8,756,178,65
4.4,1.8,861,168,68
8.3,1.9,915,141,73
9.2,1.9,924,111,73
10.2,1.8,922,78,74
11.1,1.9,888,52,73
10.9,1.9,834,31,73
10.8,1.8,725,21,73
10.6,1.7,524,17,74
7.3,2,43,17,69
3.9,2.1,0,0,64
0.6,2.2,0,0,62
0.6,2.2,0,0,62
0.6,2.2,0,0,63
0.6,2.1,0,0,63
-0.1,2.1,0,0,63
-0.8,2,0,0,63
-1.7,1.9,0,0,73
0.5,2,0,0,75
2.8,2,0,0,77
5,2,0,0,74
5.9,2.1,0,0,75
6.9,2.2,0,29,76
7.8,2.3,646,160,81
9.6,2.2,835,177,84
11.5,2.1,907,167,87
13.3,2,928,145,80
13.9,2,936,116,81
14.4,2,936,83,81
15,2,924,43,78
13.3,2.2,628,93,76
11.7,2.4,298,133,73
10,2.5,69,94,48
7.6,2.7,7,15,45
5.2,3,0,0,43
2.8,3.1,0,0,33
1.5,3.3,0,0,32
0.2,3.4,0,0,31
-1.1,3.4,0,0,30
-1.2,3.4,0,0,30
-1.4,3.4,0,0,30
-1.7,3.3,0,0,30
-2,3.2,0,0,30
-2.3,3.1,0,0,30
-2.8,3,0,0,31
-2.5,3,0,0,31
-2.3,2.9,0,5,31
-2.2,2.8,1,34,32
-1.7,3,2,63,31
-1.4,3.2,2,89,30
-1.1,3.3,2,107,31
-1.9,3,3,116,31
-2.9,2.8,3,117,31
-3.9,2.5,3,107,32
-4.4,2.3,2,89,33
-4.9,2.2,2,63,34
-5.6,2,1,33,34
-5.7,2.1,0,5,33
-5.8,2,0,0,34
-6.1,2,0,0,33
-6.2,2.1,0,0,33
-6.4,2.1,0,0,33
-6.7,2,0,0,33
-7.5,1.9,0,0,33
-8.4,1.7,0,0,34
-9.4,1.6,0,0,45
-8.8,1.4,0,0,48
-8.2,1.2,0,0,49
-7.8,1.1,0,0,67
-7.5,1,0,0,68
-7.3,1,0,36,68
-7.2,1,658,162,74
-5.8,1,851,177,75
-4.5,1,909,174,75
-3.3,1,932,157,73
-2.5,1,939,126,73
-1.7,1,936,89,75
-1.1,1,923,46,71
-2.5,1.2,904,17,67
-4,1.4,836,0,64
-5.6,1.6,652,0,71
-7.7,1.4,140,13,70
-9.9,1.2,0,0,68
-12.2,1.1,0,0,67
-12.1,1,0,0,67
-12.1,0.9,0,0,68
-12.2,0.9,0,0,69
-12.7,0.8,0,0,69
-13.2,0.8,0,0,69
-13.9,0.7,0,0,68
-14,0.7,0,0,69
-14.1,0.7,0,0,68
-14.4,0.8,0,0,64
-13.2,0.8,0,0,65
-12.1,0.9,0,31,65
-11.1,0.9,339,145,53
-6.7,1.2,616,186,55
-2.5,1.5,843,172,55
1.7,1.9,942,173,77
0.8,2,952,148,75
-0.1,2,954,117,73
-1.1,2.1,944,78,72
-1.7,2.1,918,35,72
-2.5,2,862,0,71
-3.3,1.9,656,0,71
-4.3,1.9,151,14,70
-5.5,1.8,0,0,69
-6.7,1.7,0,0,69
-8.3,1.5,0,0,68
-9.9,1.4,0,0,67
-11.7,1.2,0,0,66
-11.4,1.3,0,0,66
-11.2,1.4,0,0,66
-11.1,1.4,0,0,61
-8.2,1.6,0,0,63
-5.5,1.8,0,0,65
-2.8,2,0,0,61
-2.1,2,0,0,61
-1.6,2.1,0,29,61
-1.1,2.1,199,139,49
0,2.3,428,199,49
1.1,2.6,647,199,48
2.2,2.9,825,162,57
2.6,2.9,770,156,58
2.9,2.9,706,148,58
3.3,2.9,611,147,53
2.9,3,300,204,52
2.6,3.2,82,178,51
2.2,3.3,11,83,32
2.2,3.1,3,16,32
2.2,2.9,0,0,33
2.2,2.7,0,0,34
1.8,3,0,0,33
1.5,3.2,0,0,32
1.1,3.4,0,0,31
-0.3,3.3,0,0,30
-1.7,3.1,0,0,31
-3.3,2.8,0,0,63
-4.3,2.6,0,0,62
-5.5,2.4,0,0,62
-6.7,2.1,0,0,59
-5.8,2.1,0,0,60
-5.1,2,0,47,61
-4.4,2,672,165,70
-1.5,2,839,178,73
1.1,2,900,167,76
3.9,1.9,917,143,67
5.4,1.9,924,115,69
6.8,2,923,83,70
8.3,2,892,57,70
7.6,1.9,865,29,69
6.8,2,781,14,68
6.1,1.9,604,11,73
5.4,2,179,13,71
4.6,2.1,0,0,70
3.9,2.1,0,0,73
2,2.2,0,0,71
0.2,2.1,0,0,69
-1.7,2.1,0,0,67
-1.6,2.1,0,0,67
-1.6,2,0,0,67
-1.7,1.9,0,0,68
-0.8,1.9,0,0,69
-0.1,1.8,0,0,70
0.6,1.8,0,0,65
1.3,1.9,0,0,66
2.1,2,0,39,65
2.8,2,342,150,56
4.3,2.2,569,192,56
5.7,2.4,745,187,57
7.2,2.6,881,152,65
8.7,2.6,743,165,67
10.2,2.5,587,191,68
11.7,2.4,402,224,57
10.6,2.6,514,141,55
9.4,2.9,568,72,52
8.3,3.1,516,30,62
6.6,3,151,18,60
5,2.9,0,0,59
3.3,2.7,0,0,61
2.2,2.7,0,0,60
1.1,2.7,0,0,59
0,2.7,0,0,60
0,2.6,0,0,61
0,2.5,0,0,61
0,2.3,0,0,68
0,2.3,0,0,68
0,2.2,0,0,68
0,2.1,0,0,61
0.7,2.2,0,0,61
1.5,2.3,0,43,62
2.2,2.3,343,152,54
4.4,2.5,339,210,54
6.7,2.7,257,266,56
8.9,2.9,149,317,46
9.6,3,153,336,45
10.4,3,156,331,47
11.1,3,152,302,46
9.6,3,141,253,45
8.2,3,117,186,44
6.7,3,78,108,44
5.4,3,17,27,42
4.1,3.1,0,0,42
2.8,3.1,0,0,51
1.9,3.1,0,0,51
0.9,3,0,0,51
0,2.9,0,0,71
0.6,2.8,0,0,71
1.1,2.7,0,0,72
1.7,2.6,0,0,73
0.9,2.6,0,0,72
0.2,2.5,0,0,72
-0.6,2.5,0,0,57
0.7,2.6,0,0,57
2,2.6,0,54,58
3.3,2.7,571,161,61
6.1,2.7,753,183,64
8.9,2.7,859,172,66
11.7,2.6,914,147,71
13.2,2.7,923,122,73
14.6,2.7,926,93,74
16.1,2.7,916,58,76
14.6,3,853,36,73
13.2,3.3,727,33,70
11.7,3.6,525,32,62
10.2,3.5,206,14,61
8.7,3.4,0,0,61
7.2,3.3,0,0,64
5.9,3.3,0,0,64
4.6,3.2,0,0,62
3.3,3.2,0,0,67
3.7,3,0,0,68
4,3,0,0,69
4.4,2.8,0,0,74
4.6,2.9,0,0,74
4.8,2.9,0,0,75
5,2.9,0,0,75
6.7,3,0,0,77
8.3,3,0,62,79
10,3,691,167,80
12.2,2.8,863,183,84
14.5,2.6,916,188,88
16.7,2.4,942,177,91
16.7,2.4,927,128,92
16.7,2.2,866,104,92
16.7,2.1,749,108,71
15.4,2.5,708,82,68
14.1,2.9,622,62,65
12.8,3.3,456,48,62
10.4,3.5,176,19,60
8,3.6,0,0,57
5.6,3.8,0,0,54
5.2,3.6,0,0,54
4.8,3.4,0,0,55
4.4,3.2,0,0,47
3.7,3,0,0,48
2.9,2.9,0,0,48
2.2,2.7,0,0,34
1.3,2.7,0,0,34
0.3,2.7,0,0,33
-0.6,2.7,0,0,33
-1.2,2.7,0,0,32
-2,2.7,0,61,31
-2.8,2.7,578,163,56
-0.5,2.4,765,183,59
1.7,2.1,879,170,63
3.9,1.8,919,156,71
5,1.8,926,130,72
6.1,1.7,927,99,74
7.2,1.6,914,62,73
6.7,1.5,896,29,74
6.1,1.3,827,9,74
5.6,1.2,656,9,80
3.9,1.3,283,9,78
2.3,1.5,0,0,74
0.6,1.6,0,0,72
1,1.6,0,0,73
1.3,1.6,0,0,74
1.7,1.5,0,0,79
1.5,1.5,0,0,79
1.3,1.5,0,0,78
1.1,1.5,0,0,78
1.3,1.5,0,0,79
1.5,1.5,0,0,79
1.7,1.4,0,0,80
2.4,1.5,0,0,80
3.2,1.6,0,68,80
3.9,1.6,658,167,76
5,1.6,828,180,77
6.1,1.6,897,173,78
7.2,1.6,918,158,76
7,1.6,785,159,75
6.9,1.6,608,193,76
6.7,1.6,393,241,58
6.7,1.7,433,180,57
6.7,1.8,427,124,57
6.7,1.9,350,76,61
5.2,2,136,28,58
3.7,2.1,0,0,57
2.2,2.1,0,0,37
1.5,2.1,0,0,37
0.7,2.1,0,0,36
0,2.1,0,0,50
-0.5,2.2,0,0,48
-1,2.2,0,0,48
-1.7,2.2,0,0,71
-1,2.1,0,0,72
-0.5,1.9,0,0,74
0,1.7,0,0,76
0.7,1.7,0,0,77
1.5,1.6,0,74,78
2.2,1.6,703,169,79
3.3,1.5,865,184,80
4.5,1.4,918,189,82
5.6,1.4,943,178,84
7.1,1.4,953,155,86
8.5,1.4,956,126,88
10,1.4,946,88,89
10.4,1.5,903,37,90
10.7,1.4,772,26,90
11.1,1.4,541,35,74
7.8,1.5,254,15,70
4.4,1.7,0,0,65
1.1,1.9,0,0,76
1.8,1.9,0,0,76
2.6,2,0,0,77
3.3,2,0,0,77
3.3,2,0,0,77
3.3,2,0,0,78
3.3,1.9,0,0,58
2.4,1.9,0,0,57
1.5,1.9,0,0,56
0.6,1.9,0,0,45
3.2,2,0,0,47
5.7,2,0,60,48
8.3,2,351,162,61
11.1,2,577,199,64
13.9,2,749,191,67
16.7,1.9,884,153,79
15.2,2.3,649,201,75
13.7,2.7,383,279,71
12.2,3.2,154,315,47
9.1,3,92,261,45
5.9,2.8,39,187,44
2.8,2.6,13,98,35
1.1,2.4,4,28,36
-0.4,2.1,0,0,36
-2.2,1.8,0,0,37
-2.7,1.9,0,0,36
-3.2,1.9,0,0,36
-3.9,1.8,0,0,35
-3.8,1.8,0,0,36
-3.8,1.6,0,0,36
-3.9,1.5,0,0,38
-3.8,1.4,0,0,38
-3.8,1.3,0,0,39
-3.9,1.2,0,0,59
-3.1,1.2,0,0,60
-2.3,1.2,0,72,61
-1.7,1.1,542,165,64
-0.8,1.1,738,186,65
-0.1,1.1,867,171,65
0.6,1.1,920,157,72
1.1,1.1,695,188,73
1.7,1.2,406,273,74
2.2,1.2,154,316,52
2,1.1,209,254,52
1.9,1.1,238,180,53
1.7,1,215,108,60
0.6,0.9,82,38,59
-0.5,0.9,0,0,59
-1.7,0.8,0,0,82
-3.4,0.9,0,0,78
-5.3,1,0,0,75
-7.2,1.1,0,0,73
-6,1.1,0,0,74
-4.9,1,0,0,75
-3.9,1,0,0,76
-3.4,1,0,0,77
-3.1,0.9,0,0,79
-2.8,0.8,0,0,80
-1.8,0.9,0,0,80
-0.8,0.9,0,85,81
0,0.9,715,169,82
2,0.9,870,184,84
4.1,0.9,921,188,87
6.1,0.9,945,178,90
6.8,0.9,949,150,90
7.6,0.9,948,117,91
8.3,1,933,78,87
8.3,1,914,44,87
8.3,1,868,10,87
8.3,1,715,4,92
5.9,1.1,347,11,87
3.5,1.4,0,0,82
1.1,1.6,0,0,78
0.4,1.6,0,0,76
-0.3,1.7,0,0,75
-1.1,1.7,0,0,75
-0.6,1.6,0,0,76
-0.3,1.5,0,0,76
0,1.5,0,0,78
-0.5,1.4,0,0,77
-1,1.4,0,0,77
-1.7,1.3,0,0,76
1.1,1.4,0,0,79
3.9,1.4,0,89,82
6.7,1.5,719,169,85
9.7,1,867,180,93
12.6,0.7,912,180,101
15.6,0.4,931,165,105
16.9,0.5,931,133,107
18.1,0.4,924,98,110
19.4,0.4,898,64,103
18.1,0.6,856,43,96
16.9,0.8,764,33,90
15.6,1.1,592,31,84
13.2,1.2,300,16,81
10.7,1.3,0,0,77
8.3,1.4,0,0,83
6.1,1.6,0,0,79
3.9,1.7,0,0,75
1.7,2,0,0,77
1.7,1.9,0,0,77
1.7,1.9,0,0,77
1.7,1.9,0,0,69
1.9,1.9,0,0,69
2,1.9,0,0,68
2.2,1.9,0,0,66
2.8,2,0,0,66
3.3,2.1,0,85,66
3.9,2.1,596,168,64
5.7,2.3,790,182,66
7.6,2.3,899,170,67
9.4,2.3,931,165,77
10.7,2.2,878,132,79
12,2.1,753,148,82
13.3,2,603,171,66
13.7,2,569,142,66
14,2,495,114,66
14.4,1.9,357,86,67
11.5,2.3,164,35,62
8.5,2.5,0,0,58
5.6,2.9,0,0,60
3.9,2.9,0,0,58
2.3,3,0,0,57
0.6,3,0,0,55
-0.2,2.9,0,0,56
-1.2,2.8,0,0,55
-2.2,2.7,0,0,32
-2.5,2.8,0,0,31
-2.8,2.7,0,0,32
-3.3,2.7,0,0,32
-2.8,2.8,0,0,31
-2.5,2.9,0,15,31
-2.2,3,1,46,31
-1.6,3,4,113,31
-1,3,9,198,31
-0.6,3,30,278,32
0.5,3.1,31,298,32
1.7,3.2,31,298,32
2.8,3.3,31,276,32
2.8,3.2,47,261,32
2.8,3.2,78,204,32
2.8,3.1,88,129,41
1.3,3.1,32,45,40
-0.1,3,0,0,39
-1.7,2.8,0,0,54
-2,2.8,0,0,54
-2.3,2.8,0,0,54
-2.8,2.7,0,0,39
-3.1,2.6,0,0,40
-3.4,2.6,0,0,39
-3.9,2.5,0,0,60
-3.4,2.5,0,0,60
-3.1,2.6,0,0,61
-2.8,2.6,0,0,68
-0.8,2.8,0,0,69
0.9,3,0,92,71
2.8,3.3,600,169,59
5.2,3.5,716,189,59
7.6,3.8,749,192,61
10,4,736,192,57
9.4,4,405,294,56
8.9,4,144,350,56
8.3,4.1,31,278,32
7.4,4,112,272,31
6.5,3.9,253,186,32
5.6,3.8,359,90,51
4.8,3.8,159,41,50
4.1,3.8,0,0,50
3.3,3.8,0,0,30
2.4,3.7,0,0,30
1.5,3.6,0,0,31
0.6,3.4,0,0,30
0.2,3.5,0,0,30
-0.1,3.5,0,0,29
-0.6,3.6,0,0,29
-0.5,3.6,0,0,29
-0.5,3.6,0,0,29
-0.6,3.6,0,0,29
-0.5,3.6,0,0,29
-0.5,3.6,0,39,29
-0.6,3.6,16,112,29
1.3,3.7,137,237,30
3.1,3.8,499,245,30
5,3.9,914,149,60
8.7,3.7,919,123,64
12.4,3.4,918,93,69
16.1,3.2,900,64,71
13.1,3.4,860,44,68
10.2,3.5,770,36,64
7.2,3.6,600,36,61
5.4,3.5,306,24,59
3.5,3.4,0,0,58
1.7,3.3,0,0,56
1.3,3.2,0,0,56
1,3.2,0,0,55
0.6,3.2,0,0,55
0.2,3.1,0,0,55
-0.1,3.1,0,0,55
-0.6,3,0,0,65
-0.7,2.9,0,0,64
-0.8,2.8,0,0,65
